File,Size,Path,Technical_v1,Baseline_v2,CoT_v3,Action_v4,Intent_v5,Referenced_v6,Selected version,Comments
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_0,"Can you help me update the product list with the latest prices and add some notes about the effective date and other details? The formula for net price calculation is applied over the range H9:H28 using the template =ROUND(IFERROR(G*H6,'-'),4). The multiplier value is set in cell H6 as =K2.","Please update the Excel sheet by adding a 'Net Price' column that calculates the net price for each product using a multiplier of 0.0, and include the effective date, superseded document reference, and a disclaimer at the top of the sheet.","Update metadata, table structure, and calculate net prices.","Update the product price list to include header information, a net price column, and calculate net prices using a multiplier.",Can you help me update the product list with new prices and add some notes at the top?,"I need to update the product price list by adding some header notes, a multiplier, and a new column for net prices based on the selected range.",,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_1,"Can you help me update the product list with new prices and add some headers and footers? The headers and footers include specific text in cells H2, H3, H4, and H6. A new column 'Net Price' is added in column H. The 'Net Price' for rows 30 to 35 is calculated using the formula `=ROUND(IFERROR(G30*$H$6,'-'),4)`. The multiplier value is set in cell H6.","Please update the Excel sheet by adding a 'Net Price' column that calculates the net price using a multiplier of 0.0 for specific rows, and include headers and footers with the effective date and superseded information.","Add headers, footers, and a 'Net Price' column, calculate 'Net Price' for specific rows, and update specific cells with new text values.","Update the product list with new headers, footers, and Net Price calculations.","Can you help me add new headers, a net price column, and calculate net prices for some items?",Can you update the product list with the new effective dates and calculate the net prices for the selected products based on the multiplier in cell H6?,,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_10,"Can you help me update the product list with new pricing and add some headers and footers? The headers and footers include specific text such as 'FCT_0821', 'Effective August 16,2021', and '(Supersedes FCT_1018)'. A new column 'Net Price' is added. The 'Net Price' is calculated using the formula `=ROUND(IFERROR(G*H, '-'), 4)` for rows 98 to 102. The 'Multiplier' value is set to 0.0.","Please update the table by adding a 'Net Price' column, calculating the net price for each item using a multiplier of 0.0, and include the effective date and superseded information in the header.","Update the sheet structure and content, including adding a multiplier value and date information.","Update the product list with new headers, footers, and Net Price calculations using a multiplier.",Can you help me update the product list with new prices and add some extra details?,"Can you update the product list to show the new effective dates and multiplier, and calculate the net prices for the selected products based on the multiplier?",,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_11,Can you help me add a new column for net prices and calculate them using a multiplier? The flow rates Q (ranging from 0.1Q_max to 1.5Q_max) are used to calculate system pressure drops using Q²R formulas for both upstream (R_up) and downstream (R_dn) components across ranges D14:D29 and F14:F29. Final pressures P1 and P2 are determined using P1 = C9 - Q²R_up + K38 and P2 = C10 + Q²*R_dn - K39 respectively.,"Add a new column for 'Net Price' in the table, calculate the net price for each item by applying a multiplier to the list price, and include additional header information such as the document code, effective date, and superseded document code.",">' label in cell G6 and set the multiplier value in cell H6, and add 'Net Price' column header in cell H7 and calculate the net price for each product.","Add new headers and details, insert a Net Price column with calculations, and update specific cells with new information.",Can you help me update the product list with new prices and add some headers and footers?,Can you help me update the sheet with the new information in the header and calculate the net prices for the products based on the multiplier in the selected range?,,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_12,"Can you help me update the product list with new prices and effective dates? The headers and footers are updated with specific text in cells H2, H3, H4, and H6. A new column 'Net Price' is added in column H. The 'Net Price' is calculated for rows 116 and 117 using the formula `=ROUND(IFERROR(G116*$H$6,'-'),4)`. The multiplier value is set in cell H6. The sheet title and effective date are updated in cells H2, H3, and H4.","Please update the Excel sheet by adding a 'Net Price' column that calculates the net price using a multiplier of 0.0, and include headers with the document code 'FCT_0821', effective date 'August 16, 2021', and superseded document 'FCT_1018'.","Update the sheet with new headers, footers, and a 'Net Price' column, calculate 'Net Price' for each product, add a multiplier value, and update the effective date and supersedes information.","Add new headers and information, insert a column for 'Net Price', calculate 'Net Price' using 'List Price' and multiplier, and update specific cells with new details.",Can you help me update the product list with new prices and add some extra details at the top?,"Can you help me update the sheet with new header details, add a multiplier value, and calculate the net prices for the selected range based on this multiplier?",,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_13,Can you help me update the product list to show new prices and include the effective date of the changes? The flow rates Q (ranging from 0.1Q_max to 1.5Q_max) are used to calculate system pressure drops using Q²R formulas for both upstream (R_up) and downstream (R_dn) components across ranges D14:D29 and F14:F29. Final pressures P1 and P2 are determined using P1 = C9 - Q²R_up + K38 and P2 = C10 + Q²*R_dn - K39 respectively.,"Please update the Excel sheet by adding a 'Net Price' column that calculates the net price using a multiplier of 0.0, and include headers indicating the effective date and superseded document.","Add header and footer information, and calculate the 'Net Price' column based on the 'List Price' and a multiplier.",Update the product list with new pricing and document details.,Can you help me update the spreadsheet to show new prices and add some headers and footers?,Can you update the sheet with the new header details and calculate the net prices for the selected items using the multiplier value?,,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_2,"Can you help me update the product list with new pricing details and add a column for net prices? The headers and footers are updated with specific text in cells H2, H3, H4, and H6. A new column 'Net Price' is added in column H. The 'Net Price' is calculated for rows 37 to 57 using the formula `=ROUND(IFERROR(G37*$H$6,'-'),4)`. The multiplier value is set in cell H6 using the formula `=K2`.","Please update the table by adding a 'Net Price' column, calculate the net price for each item using a multiplier of 0.0, and include the effective date and superseded information in the header.","Update the worksheet with new headers, a net price column, and net price calculations.","Update the product list with new headers, add a 'Net Price' column, and calculate the 'Net Price' for each product.",Can you help me update the product list with new headers and calculate net prices for each item?,"I need to update the sheet with new headers and information, and calculate the net prices for the selected range of items based on a given multiplier.",,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_3,"Can you help me update the product list with new pricing and add some extra details? The headers and footers are updated with specific text in cells H2, H3, H4, H6, and H7. A new column 'Net Price' is added. The 'Net Price' for rows 59 to 64 is calculated using the formula `=ROUND(IFERROR(G59*$H$6,'-'),4)`.","Add a new column 'Net Price' to the table, calculate the net price for each item by applying a multiplier of 0.0 to the list price, and include the effective date and superseded document information in the header.","Update the sheet with new headers, footers, 'Net Price' calculations, a multiplier value, and update the sheet title, effective date, and superseding note.","Update the product list with new headers, footers, and Net Price calculations.",Can you help me update the product list with new prices and add some headers?,Can you help me update the sheet with the new header details and calculate the net prices for the selected items based on the given multiplier?,,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_4,"Can you help me update the product list with new prices and add some headers and footers? The headers and footers include 'FCT_0821', 'Effective August 16,2021', and '(Supersedes FCT_1018)'. The 'Net Price' is calculated using the formula `=ROUND(IFERROR(G66*$H$6,'-'),4)` for each product.",Add a new column 'Net Price' to the table and calculate its values by multiplying the 'List Price' with the 'Multiplier' value provided in cell H6.,"Add headers and footers, and calculate 'Net Price'.","Update the product list with new headers, footers, and calculate the net price for each item.",Can you help me update the product list with new prices and add the latest details?,"Can you help me update the sheet by adding new headers, setting a multiplier value, and calculating the net price for the item in row 66 based on the selected range?",,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_5,"Can you help me update the product list with new pricing and add some extra details? The headers and footers are updated with specific text in cells H2, H3, H4, and H7. A new column 'Net Price' is added. The 'Net Price' is calculated for rows 68 to 73 using the formula `=ROUND(IFERROR(G68*$H$6,'-'),4)`. The multiplier value is set in cell H6 using the formula `=K2`.","Please update the Excel sheet by adding a 'Net Price' column that calculates the net price using a multiplier of 0.0, and include headers and footers with the effective date and superseded document information.","Transform the sheet by adding headers, footers, and a 'Net Price' column, calculating 'Net Price' for specific rows, and updating specific cells with new text.","Update the product list with new pricing information, effective date, and superseded document details.",Can you help me update the product list with new prices and add some headers?,Can you update the product list with the new effective dates and calculate the net prices for the selected products using the multiplier value?,,
004e60e81e6856a1e1951e63c66a7e189c055c23.xlsx,46,path_6,"Can you help me update the product list with new pricing details and add a column for net prices? The net prices are calculated using the formula =ROUND(IFERROR(G75*$H$6,'-'),4) for rows 75 to 78. The multiplier value is referenced from cell H6, which is set to the value in cell K2.","Please update the Excel sheet by adding a 'Net Price' column that calculates the net price using a multiplier of 0.0 for specific rows, and include headers and footers with the effective date and superseded information.",">' label, a 'Net Price' column header, and calculate 'Net Price' for specific rows.","Update the product list with new pricing information, add a Net Price column, and include effective date and multiplier details.",Can you help me update the product list with new prices and effective dates?,Can you help me update the sheet with the new information in the header and calculate the net prices for the selected products based on the multiplier in cell H6?,,
